trajectory,time,wealth,wealth_real,liquidity,alloc_actions,alloc_obligations,alloc_cash,alloc_or,alloc_crypto,alloc_scpi,solver
1,29,623.2930858273814,350.98400734750993,0.0,0.6400000000000001,0.0,0.0,0.08000000000000002,0.16000000000000003,0.12,DP
1,30,733.0080603766975,404.6724115216041,0.0,,,,,,,DP
2,0,200.0,200.0,120.00000000000001,0.0799999999999999,0.42000000000000004,0.18000000000000002,0.12000000000000002,0.019999999999999976,0.18000000000000002,DP
2,1,197.0700582392284,193.2059394502239,118.24203494353705,0.0799999999999999,0.42000000000000004,0.18000000000000002,0.12000000000000002,0.019999999999999976,0.18000000000000002,DP
2,2,202.6678650860958,194.79802488090715,121.60071905165749,0.0799999999999999,0.42000000000000004,0.18000000000000002,0.12000000000000002,0.019999999999999976,0.18000000000000002,DP
2,3,220.7449707930898,208.01291621726352,132.4469824758539,0.0799999999999999,0.42000000000000004,0.18000000000000002,0.12000000000000002,0.019999999999999976,0.18000000000000002,DP
2,4,228.87555304636444,211.44563281117263,137.3253318278187,0.0799999999999999,0.42000000000000004,0.18000000000000002,0.12000000000000002,0.019999999999999976,0.18000000000000002,DP
2,5,244.1468493494532,221.1313235787027,146.48810960967194,-8.881784197001253e-17,0.42000000000000004,0.18000000000000002,0.16000000000000003,-2.2204460492503132e-17,0.24,DP
2,6,229.83913148269602,204.0905712631635,137.90347888961765,0.0799999999999999,0.42000000000000004,0.18000000000000002,0.12000000000000002,0.019999999999999976,0.18000000000000002,DP
2,7,224.4036962169444,195.35692186024556,134.64221773016666,0.0799999999999999,0.42000000000000004,0.18000000000000002,0.12000000000000002,0.019999999999999976,0.18000000000000002,DP
2,8,224.656825824112,191.74243766301356,134.79409549446723,0.0799999999999999,0.42000000000000004,0.18000000000000002,0.12000000000000002,0.019999999999999976,0.18000000000000002,DP
2,9,236.8341966293918,198.17226116836417,142.10051797763512,0.0799999999999999,0.42000000000000004,0.18000000000000002,0.12000000000000002,0.019999999999999976,0.18000000000000002,DP
2,10,243.92924797649178,200.10694386734016,146.3575487858951,0.0799999999999999,0.42000000000000004,0.18000000000000002,0.12000000000000002,0.019999999999999976,0.18000000000000002,DP
